"emp_no","last_name","first_name","sex","salary"
35612,"Baek","Gonzalo","F",70360
462728,"Cochrane","Honesty","M",67774
70949,"Narwekar","Nimmagadda","M",40000
42038,"Benzmuller","Ramachenga","M",72069
266249,"Nishimukai","Sumant","M",65301
98739,"Tischendorf","Hsiangchu","M",59650
32509,"Ghalwash","Ingemar","M",59509
37894,"Nishimukai","Berhard","M",59888
273553,"Kroha","Leaf","M",48643
21150,"Setiz","Bikash","F",54600
39643,"Langford","Olivera","F",46024
440739,"Boyle","Berry","M",40000
218319,"Speer","Kitty","F",53536
407532,"Byoun","Adel","F",54339
459035,"Back","Huan","F",93842
19236,"Morris","Elzbieta","F",67760
449420,"Plotkin","Shiv","F",54930
34091,"Kilgore","Muneo","M",69703
241437,"Gadepally","Domenico","M",42281
443403,"Birjandi","Willard","F",72910
488296,"Sherertz","Behnaam","M",57055
68221,"Plessier","Mang","F",58838
43604,"Esteva","Reinhold","F",45643
61762,"Bierbaum","Arlette","M",51641
214854,"Stifter","Toshimori","M",40000
490102,"Gulik","Oguz","M",46494
411709,"Luft","Radhika","M",40000
499436,"Ressouche","Takahiro","F",54959
226210,"Melton","Ghassan","M",71147
206246,"Gniady","Zejun","F",72245
76170,"Hellwagner","Kwee","F",91764
286769,"Worfolk","Duke","M",44970
93309,"Binkley","Rasiah","M",55878
34040,"Farrow","Dannz","M",40000
414010,"Ranft","Khaled","M",54766
403088,"Crelier","Margareta","M",80484
74532,"Lorcy","Doowon","F",79767
445330,"Mitina","Lijie","M",40000
228844,"Woycyznski","Randy","F",51455
13779,"Ranta","Duri","F",40000
291546,"Iisaku","Xiaoheng","M",54536
74633,"Parveen","Henk","M",40000
62156,"Bruckman","Leaf","M",105384
242811,"Bonifati","Alain","M",40000
11434,"Brendel","Prodip","M",54798
455455,"Mahnke","Mahmut","M",67885
105996,"Pietracaprina","Gererd","M",44658
71389,"Uehara","Sanjeeva","M",49432
262518,"Hofstetter","Gou","M",40000
477148,"Merle","Chiradeep","M",77010
202998,"Basagni","Giri","M",59746
90956,"Speel","Leszek","F",43831
100210,"Swick","Mantis","F",65874
451983,"Shackel","Christoper","F",40000
295829,"Akazan","Sanjeeva","F",46206
210796,"Miara","Evgueni","F",50816
94874,"Perry","Gao","M",71749
485510,"Heemskerk","Odysseas","F",67516
76714,"Waschkowski","Mari","F",46846
218351,"Tischendorf","Stafford","M",49112
299303,"Himler","Nahla","M",40000
39523,"Snedden","Niclas","F",55356
222844,"Peac","Tzvetan","M",41676
417531,"Malabarba","Hirochika","F",76289
487795,"Penn","Lene","M",52659
250995,"Basawa","Shuji","M",40000
253197,"Denna","Ute","M",40000
210642,"Merey","Pantung","M",46284
19059,"Picci","Cullen","M",61670
450375,"Mullainathan","Ulf","M",46259
204066,"Antonakopoulos","Rafail","F",40000
83846,"Restivo","Subhankar","F",40000
457452,"Harnett","Sakthirel","F",40000
12327,"Bruckman","DAIDA","M",67449
498401,"Suessmith","Arup","F",40000
281856,"Setia","Mingsen","F",54887
22648,"Butterworth","Shai","F",47655
98912,"Hoppenstand","Lihong","M",83482
290088,"Picaronny","Guenter","M",58774
477963,"Crouzet","Candido","M",58360
484577,"Crelier","Macha","F",40000
41385,"Laurillard","Aruna","M",40000
472379,"Lorie","Taiji","M",59415
55012,"Egerstedt","Henk","M",59693
471056,"Poupard","Parto","M",40000
55796,"Milicia","Qiwen","M",62050
430686,"Taubman","Udo","F",43836
495350,"Schaad","Tonia","M",40000
299436,"Pettit","Syozo","M",84000
466700,"Benaini","Herbert","F",43923
89336,"Decleir","Visit","M",40000
247070,"Kornyak","Siamak","M",40000
414180,"Dengi","Kinh","M",89633
241638,"Pepe","Yifei","M",55081
475968,"Gonthier","Marin","M",40000
47286,"Kamble","Yinlin","F",108923
27634,"Munoz","Goetz","F",40000
49328,"Nitta","Candido","F",67648
208932,"Kolvik","Irene","M",68814
499400,"Axelband","Constantine","M",40000
473884,"Cichocki","Nidapan","F",58619
476170,"Heping","Lena","M",40000
478840,"Nannarelli","Chuanti","F",48706
277197,"Begiun","Geoffrey","M",40000
46724,"Vigier","Richara","F",44879
203605,"Merel","Koldo","F",40000
232728,"Ecklund","Paddy","M",40000
84466,"Begiun","Mack","F",40000
454265,"Decaestecker","Kwangho","M",40000
98713,"Luit","Stabislas","M",44936
285261,"Acton","Pragnesh","M",41371
492179,"Lichtner","Zhilian","F",40000
285978,"Picht","LiMin","F",44037
97591,"Thorensen","Piyawadee","F",50275
108884,"Deverell","Basant","M",83699
477916,"Maierhofer","Petter","F",45864
10934,"Strooper","Bartek","F",48342
80159,"Rijckaert","Jiafu","M",40000
39155,"Masamoto","Yoshimitsu","M",76574
480401,"Siegrist","Weidon","M",49541
236223,"McFarlan","Roded","F",40000
459297,"Anido","Tomofumi","M",48247
70139,"Willoner","Urs","F",40000
258646,"Desikan","Koichi","M",45734
77252,"Maginnis","Reinhard","M",50321
448290,"Zwicker","Yishay","F",63268
244057,"Erdmenger","Vishwani","F",74414
220041,"Berendt","Kerhong","F",40000
279610,"Jeansoulin","Zongyan","M",43358
54502,"Swen","Martins","M",40000
94813,"Peyn","Bowen","F",51169
494015,"Binding","Xudong","F",66990
237239,"Ranum","Marl","F",40000
282100,"Billingsley","Zito","F",57819
211518,"Comyn","Arvind","F",76227
409400,"Collavizza","Perla","M",40000
442455,"Gihr","Youngkon","M",62540
268459,"Kleiser","Kazuhisa","F",40000
488231,"Luga","Iara","F",40105
270102,"Worfolk","Sanjay","M",78473
17550,"Schoegge","Nimmagadda","M",40000
457311,"Stranks","Tsvetan","M",40000
77343,"Munke","Shirish","F",74599
88850,"Rebaine","Kirk","F",74402
60179,"Crouzet","Greger","M",40000
78967,"Kaltofen","Huican","F",40000
89481,"Khalil","Eishiro","M",58999
206495,"Versino","Bedrich","M",52861
267160,"Brookner","Alselm","M",45998
29621,"Warwick","Horward","F",79605
229281,"Solovay","Hitomi","F",85579
21195,"Krider","Sadegh","M",71702
284556,"Luby","Yannik","M",47455
47671,"Rosaz","Sumant","F",40000
38704,"Bergere","Gay","M",79507
31234,"Ramras","Takahira","M",40236
441550,"Hitomi","Heather","F",59111
494820,"Takkinen","Bader","F",85208
227521,"Gruenwald","Felicidad","F",56944
284341,"Matzov","Krister","M",40000
458815,"Bael","Moty","M",50827
269034,"Furedi","Mayuko","M",69399
56747,"Provine","Froduald","F",49488
290254,"Roohalamini","Vugranam","M",48073
28580,"Heyers","Yannis","F",40000
281463,"Matzel","Subir","M",40000
271683,"Pillow","Kasidit","M",40000
99052,"Zweizig","Tsutomu","F",43296
38366,"Birrer","Ziva","M",43001
92079,"Cools","Xiaocheng","M",40000
467593,"Reghbati","Mayuko","M",76220
32746,"Heijenga","Xiahua","F",40000
108610,"Pramanik","Idoia","F",61081
263499,"Thorensen","JoAnne","M",46728
13122,"Murtafg","Barry","F",40000
413303,"Swiler","Prasadram","M",56255
286322,"Chartres","Billie","M",61872
271225,"Makrucki","Caolyn","M",67726
406770,"Bierbaum","Masanao","M",65989
63929,"Veldwijk","Munir","M",44821
84903,"Macedo","Billie","F",40000
412968,"Ushiama","Mechthild","M",47220
271517,"Salvesen","Jasminko","F",40000
70077,"Panienski","Vesna","M",64626
231075,"Basart","Luise","M",42714
20195,"Bage","Shirish","F",63721
17857,"Miake","Leah","M",49757
249577,"Ranze","Tommaso","M",53281
293959,"Couchot","Leandro","F",40000
403546,"Mukaidono","Pranjal","F",40000
425966,"Muhlberg","Seongbin","F",72690
52313,"Setia","Kaijung","M",40000
418956,"Moffat","Noritoshi","M",73773
49194,"Plesums","Nigel","M",58086
463778,"Schneeberger","Sariel","M",49581
70274,"Foote","Boutros","M",61112
493639,"Kragelund","Eldridge","F",71421
266097,"Pokrovskii","Takanari","M",40000
464422,"Kirkerud","Utpal","F",82741
280667,"Famili","Denny","M",40000
418935,"Rahier","Bikash","M",43464
64911,"Biron","Miyeon","M",73782
440504,"Ermel","Ebbe","F",40000
92620,"Danley","Guenter","M",40000
100354,"Puppe","Xiaoheng","F",51341
257732,"Asrin","Doowon","M",62865
458841,"Paciorek","Youpyo","F",54960
80985,"Baaz","Bedrich","M",79174
100896,"Rabehasaina","Alair","F",74890
28394,"Emiris","Gaetan","F",40000
489000,"Ozery","Holgard","M",43692
97953,"Fairtlough","Uri","F",65382
217764,"Massonet","Ingmar","M",40000
237734,"Shiratori","Heejo","F",43540
224222,"Thorensen","Sumant","M",65250
23737,"Murillo","Duke","M",40000
286221,"Figueira","Shahaf","F",60414
440652,"Garnier","Nahum","F",67855
279471,"Limongiello","Flemming","F",44709
217990,"Bellmore","Ger","F",57734
211917,"Godskesen","Edwin","M",40000
449904,"Schusler","Shem","M",49582
499670,"Otillio","Candida","F",66906
462192,"Conte","Lubomir","F",49062
221372,"Garigliano","Arup","M",46147
243717,"Braunschweig","Shooichi","M",40000
459303,"Tchuente","Kensei","F",86390
215025,"Brodal","Radhika","M",51718
53932,"Haumacher","Naraig","F",40000
485904,"Cannane","Anyuan","M",52264
200312,"Fujisaki","Akemi","F",40000
243733,"Argence","Golgen","F",40000
34531,"Picaronny","Erez","M",52188
246836,"Nishimukai","Divier","M",48337
38629,"Maksimenko","Divine","M",68006
28935,"Riesenhuber","Lucien","F",78636
59292,"Grabner","Roded","M",40000
236781,"Pargas","Claudi","M",45738
225401,"Etalle","Adas","M",87630
242998,"Srimani","Constantino","M",46645
235888,"Baak","Phuoc","F",76632
54001,"Matzov","Souichi","M",40805
61191,"Aseltine","Zhenhua","F",70179
296279,"Kossowski","Valeri","M",40000
228151,"Schreiter","Gadiel","M",40000
80564,"Meriste","Guoxiang","F",40000
479402,"Perfilyeva","Martina","F",65963
428682,"Halloran","Bojan","M",48798
248185,"Vidya","Neven","M",83457
216297,"Ranka","Katsuo","M",43012
476842,"Tsukuda","Khedija","F",71339
255765,"Perna","Khue","M",63391
415673,"Chiodo","Boutros","F",73643
103464,"Bernini","Ohad","M",53725
463730,"Dulin","Boguslaw","M",41325
36083,"Kaltofen","King","M",40000
494230,"Greenaway","Zito","F",67278
29942,"Butterworth","Huei","F",40000
412877,"Sinicrope","Uriel","F",67264
60215,"Schwartzbauer","Sreenivas","F",40000
232515,"Candan","Ymte","F",49042
27789,"Boyle","Fumitake","F",63208
234909,"Fioravanti","Hairong","M",53549
78365,"Belinskaya","Mack","F",81804
218716,"Schnelling","Hailing","M",40381
65537,"Luders","Thodoros","M",55562
288345,"Lamparter","Tuval","M",40000
296545,"Bernardeschi","Sumali","M",60664
104047,"Zweizig","Girolamo","F",40000
278793,"Yurov","Bangqing","M",54813
25008,"Turnbull","Kendra","M",40671
267441,"Himler","Willard","M",40000
62141,"Apsitis","Yagil","M",73870
226532,"Egerstedt","Kazuhito","F",53321
464116,"Swan","Jungsoon","M",59059
454129,"Gyorkos","Mori","F",45695
275270,"Hettesheimer","Mountaz","F",41980
47908,"Bolsens","Khalil","M",53743
28772,"Penz","Mitsuyuki","M",40000
42361,"Walstra","Randi","M",40000
434971,"Hertweck","Shugo","M",79867
278550,"Bardell","Hsiangchu","M",51810
427563,"Nittel","Pragnesh","M",49904
410701,"Bain","Munehiro","F",58603
406542,"Lowrie","Alejandro","M",72480
230595,"Riesenhuber","Mansur","M",61634
77257,"Hopewell","Tse","F",80430
470269,"Zaiane","Kamakshi","F",40000
422661,"Raney","Georgi","M",40000
30382,"Krider","Jamaludin","F",62175
214370,"Polupanov","Przemyslawa","M",52603
489552,"Hartvigsen","Kousuke","F",69983
109188,"Deverell","Insup","F",40000
95661,"Badache","Tokuyasu","M",70039
467530,"Armand","Nahum","F",60899
13019,"Mersereau","Radhia","M",53732
402413,"Kohling","Mabhin","M",48558
457003,"Peltason","Fumino","F",40000
218206,"Bain","Ramalingam","F",55788
495948,"Vesel","Shin","F",40754
65337,"Munck","Youngkon","M",40000
433627,"Katiyar","JoAnna","M",80266
98972,"Marquardt","Yuguang","M",92132
400866,"Ratzlaff","Heather","M",40000
478295,"Liesche","Herb","F",40000
24717,"Keirsey","Cheong","F",60131
54314,"Capobianchi","Zeydy","F",42280
450931,"Stentiford","IEEE","M",52056
19092,"Hertweck","Pantung","M",55155
253508,"Syrotiuk","Theron","F",40000
409225,"Dechter","Nimmagadda","M",44385
434372,"Henseler","Jaewoo","M",55687
69245,"Beznosov","Mandell","F",93281
215180,"Haraldson","Paloma","M",46008
257935,"Ranta","Ramachenga","M",41427
13071,"Azulay","Vasilii","F",40000
207688,"Marshall","Juichirou","M",47682
10794,"Berztiss","Teunis","M",43485
90009,"Ozeki","Denny","F",50992
66916,"Birge","Mountaz","M",40000
298613,"Katzenelson","Parviz","M",53863
258762,"Genther","Chriss","M",40000
237125,"Castellani","Guadalupe","M",47708
483693,"dAstous","Rasiah","M",64073
437470,"Bouloucos","Rasiah","F",40277
107758,"Rossi","Ishfaq","F",47041
436330,"Antonisse","Chiranjit","M",40000
107021,"Zongker","Dung","M",51623
478360,"Gilg","Sanjiv","F",47946
293249,"Carrere","Yongdong","M",40000
257244,"Ranai","Seongbin","M",40000
101556,"Back","Yahiko","F",40000
421544,"Encarnacion","Adly","F",88142
250161,"Provine","Manu","M",62445
47631,"Peyn","Piyush","M",40000
403355,"Gist","Mads","M",58906
68734,"Pettis","Kwangsub","F",53371
215425,"Przulj","Stevo","M",40000
237043,"Kilgour","Zhanqiu","M",45915
201334,"Acton","Lene","F",49194
409502,"Orsini","George","M",40000
67198,"Schahn","Fuqing","F",61371
93781,"Murtafg","Arvind","M",56551
53680,"Demian","Pramod","M",40000
457048,"Linares","Zongyan","F",54370
232855,"Wossner","Aamod","M",63187
278648,"Christianini","Moto","M",40000
484260,"Sullins","Subhada","M",40000
429137,"Kroft","Krister","F",52152
68187,"Skogmar","Zhenhua","M",43892
229630,"Dahlbom","Zvonko","M",40000
53459,"Berstel","Salvador","F",83238
40712,"Simkin","Rayond","M",40000
216761,"Reeker","Boriana","F",63690
261158,"Ramsay","Jeong","F",40000
204908,"Schurmann","Quingbo","F",45782
36726,"Percebois","Sampalli","F",62088
39555,"Tomescu","Weiye","M",48092
216659,"Carrera","Munehiko","F",76394
283371,"Leslie","Snehasis","M",49298
413142,"Mattern","Subhash","F",76986
254695,"Hitomi","Eberhardt","M",49888
499954,"Tempesti","Tuval","M",40000
77721,"Honiden","Rance","M",44005
281983,"Klyachko","Kiyotoshi","M",55433
38161,"Baer","Hercules","M",96193
404590,"Trelles","Luerbio","M",79143
248626,"Gruenwald","Yolla","M",44424
29790,"Millington","Jouko","M",40000
50388,"Gurbaxani","Nahid","M",66099
475146,"Pollacia","Masasuke","M",67870
33438,"Narahara","Oldrich","F",40000
223707,"Szilard","Ung","F",73164
247376,"Simmel","Selwyn","M",78916
24895,"Gide","Hongzue","F",78399
219682,"Laurillard","Huiqun","F",40000
252824,"Krohm","Cullen","F",50784
446870,"Sullins","Byong","F",40000
242570,"Staelin","Sachio","M",50267
47618,"Grabner","Suebskul","F",40000
42286,"Heering","Yannik","F",40000
276352,"Luiz","Navin","M",58008
105037,"Luce","Feipei","M",48183
457017,"Giaccio","Huai","M",40000
270214,"Skrikant","Guiseppe","M",56540
491631,"Conry","Ung","M",51610
285820,"Foote","Khaled","F",41587
202554,"Vandervoorde","Uzi","M",65093
90513,"Deville","Christophe","F",40000
239323,"Pokrovskii","Martial","F",61136
466791,"Ghalwash","Make","F",42330
285164,"Kumaresan","Xiaocheng","F",91283
415491,"Haumacher","Rosita","M",47418
448411,"Pietracaprina","Takushi","F",64968
419374,"Pollacia","Yoshinari","M",82779
470873,"Matzen","Pranas","F",40000
53009,"Kalsbeek","Maha","M",45461
259231,"Lunt","Keung","F",69182
48352,"Sankaranarayanan","Rajmohan","F",47927
474069,"Gischer","Krister","M",40000
410383,"Makrucki","Remzi","F",68974
248543,"Luiz","Maia","M",44737
487081,"Stille","Susuma","F",61099
409638,"Barvinok","KayLiang","F",40000
402213,"Marzano","Pasqua","M",56697
245547,"Albarhamtoshy","Ger","M",40000
72833,"Vidal","Mong","M",40000
231113,"Reinhart","Subhrajyoti","M",52423
439312,"Teitelbaum","Neelam","M",40000
225108,"Shumilov","Gil","F",84781
90124,"Maquelin","Arlette","M",40000
37104,"Trelles","Junichi","F",40000
27175,"Picco","Maya","M",94484
298369,"Fioravanti","Ute","M",40000
56400,"Munke","Froduald","M",46357
22258,"Mungall","Marjo","F",40000
206232,"Peroz","Abdelaziz","F",69525
422028,"Ghandeharizadeh","Mamdouh","M",53009
271361,"Budinsky","Paraskevi","F",59671
482968,"Walston","Premal","F",51953
266043,"Swift","Alain","M",70145
49417,"Yavatkar","Woody","F",40000
465413,"Oxenboll","Francoise","M",79713
59334,"Takanami","Steve","M",40000
235218,"Demian","Fay","M",59188
57325,"Akiyama","Hidde","M",69186
431227,"Emden","Arumugam","M",40000
69456,"Zeleznik","Berni","F",42340
403208,"Benner","Unal","F",90284
494789,"Butner","Aral","F",40000
405308,"Leivant","Sreenivas","F",40000
79936,"Giveon","Boaz","F",40000
238297,"Zaumen","Junichi","M",57191
495892,"Wynblatt","Neven","F",40000
15239,"Munke","Guangming","M",40000
281678,"Junet","Doohun","M",100419
436060,"Angelopoulos","Mitsuyuki","F",59458
55744,"Swab","Henk","M",48203
84028,"Schach","Xinan","F",40000
431825,"Kavanagh","Lakshmi","F",50027
485000,"Quaggetto","Conor","M",64730
455745,"Giveon","Moni","F",40000
478622,"Gilg","Miomir","M",40000
278450,"Redmiles","Atreye","F",40000
432956,"Birrer","Qunsheng","F",59603
464952,"Jeansoulin","Cristinel","M",40000
469786,"Benaini","Goh","F",41894
409584,"Cooman","Duke","M",61796
49074,"Escriba","Jacqueline","F",40000
247856,"Cairo","Nathalie","M",97377
478307,"Casley","Mrinalini","M",40000
424384,"Baak","Zdislav","M",52259
59388,"Gerteisen","Shigeichiro","F",44939
455726,"Kriebel","Qiwen","M",89978
251670,"Hoppenstand","Marsal","M",43715
70149,"Hainaut","Taiji","M",50631
435134,"Bahl","Zhenbing","F",48154
498698,"Terekhov","Adel","M",42202
49053,"Plumb","Gila","M",40000
261820,"Fiutem","Rasiah","F",46275
228622,"Hiroyama","Zorica","M",40000
215797,"Bondorf","Ymte","M",92571
279873,"dAstous","Maya","M",59479
19051,"Cappello","Marek","M",70956
99446,"Alpin","Toong","F",55352
93042,"Massonet","Susumu","M",58519
32374,"Dalphin","Shahaf","M",40000
99020,"Benantar","Lihong","F",56371
258866,"Fairtlough","Morrie","M",50032
449659,"Ratnaker","Jaewoo","M",56281
477602,"Zallocco","Lijia","M",40000
425687,"Potthoff","Hitomi","M",40000
206580,"Broomell","Sorina","M",44591
270947,"Bolsens","Bernt","M",67896
401479,"Boreale","Margareta","F",40000
260287,"Herath","Salvador","F",40000
243267,"Steinauer","Youpyo","F",61662
201965,"Pleszkun","Frazer","F",48671
107941,"Salverda","Mohua","M",72511
12918,"Dulin","Changho","F",40000
287774,"Veeraraghavan","Yongdong","M",71911
430938,"Kampfer","Eric","F",64843
12581,"Kilgour","Jaihie","M",40000
83210,"Zockler","Seongbae","F",43418
487050,"Ertl","Serap","M",40094
62048,"Foote","Susumu","M",40000
440854,"Veldwijk","Goetz","F",40000
492970,"Lund","Radhakrishnan","M",40000
86613,"Heijenga","Charmane","M",93440
63051,"Pena","Arif","M",40880
10997,"Parascandalo","Alselm","F",40000
32226,"Perez","Pranay","M",43047
94157,"Wiegley","Yuichiro","M",40000
77485,"Sundgren","Krisda","M",40201
208165,"Kavraki","Elzbieta","M",82727
90987,"Vural","Teunis","M",48518
457919,"Kawashimo","Takanari","M",55629
87163,"Schauser","Jiong","M",49284
17872,"Alvarado","Mayumi","M",49896
459586,"Kriebel","Adil","F",45919
223961,"Plotkin","Anoosh","M",46293
40875,"Iacovou","Genevieve","F",40000
270280,"Biros","Jaber","F",54682
271453,"Gadepally","Shalesh","F",52819
495222,"Matzat","Kerryn","F",49006
413742,"Trystram","Jungsoon","F",40000
204160,"Carrere","Szabolcs","F",43589
53612,"Benzaken","Hironobu","F",40000
467266,"Pesch","Muneo","M",51471
218385,"Fontet","Bangqing","M",67181
214464,"Beetstra","Adas","M",54988
246934,"Biros","Baziley","F",50617
272153,"Passafiume","Francoise","M",40000
401199,"Rosar","Tua","M",48692
95409,"Heydon","Mats","M",81936
263810,"Veccia","Jiang","F",55722
289309,"Butner","Mountaz","F",74667
213183,"Trelles","Gilbert","M",52412
47565,"Dredge","Mary","M",40000
42770,"Poujol","Alenka","M",57422
493441,"Dymetman","Eric","M",54394
28387,"Aamodt","Nahla","F",69980
262190,"Hofman","Marin","M",40000
204660,"Radhakrishnan","Oddvar","F",61063
19477,"Tramer","Persi","F",52204
237369,"Perri","Magdalena","F",52560
104755,"Zschoche","Tetsurou","M",48669
106199,"Peng","Martijn","M",40000
458162,"Pearson","Pragnesh","M",40000
22411,"Braunmuhl","Mansur","M",66743
247886,"Valiente","Kamran","F",52240
220031,"Azuma","Naftaly","F",40000
273188,"Grospietsch","Luisa","M",40000
270505,"Baez","Chriss","F",40000
456228,"Sankaranarayanan","Kersti","M",40000
486844,"Cusworth","Soenke","M",40000
444253,"Merli","Yifei","M",49674
291857,"Puoti","Raimond","F",40000
410049,"Kuzuoka","Shuichi","F",41915
76202,"Kampfer","Kousuke","F",40000
41049,"Waschkowski","Volkmar","M",40000
252169,"Kobara","Mori","F",49544
261450,"Docker","Fun","M",76814
227192,"Gente","Shuky","M",60574
439580,"Kalefeld","Conal","M",40000
70574,"Veccia","Nigel","F",40000
90288,"Shumilov","Jaideep","M",54595
